name,closed,lat,lng,city,state,country,url
Graun im Vinschgau,false,0.468e2,0.10533e2,Graun - Curon Venosta,Trentino-Alto Adige/Südtirol,Italy,http://www.gemeinde.graun.bz.it
Mals,false,0.467e2,0.1055e2,Burgeis - Burgusio,Trentino-Alto Adige/Südtirol,Italy,http://www.gemeinde.mals.bz.it
Lana,false,0.46617e2,0.1115e2,Lana,Trentino-Alto Adige/Südtirol,Italy,http://www.gemeinde-lana.bz.it
Merano,false,0.46667e2,0.11167e2,Park Hotel Mignon,Trentino-Alto Adige/Südtirol,Italy,https://www.gemeinde.meran.bz.it
Welschnofen,false,0.46433e2,0.1155e2,Welschnofen - Nova Levante,Trentino-Alto Adige/Südtirol,Italy,http://www.gemeinde.welschnofen.bz.it
Deutschnofen,false,0.46417e2,0.11433e2,Deutschnofen - Nova Ponente,Trentino-Alto Adige/Südtirol,Italy,http://www.gemeinde.deutschnofen.bz.it
Moos in Passeier,false,0.46833e2,0.11167e2,Platt - Plata,Trentino-Alto Adige/Südtirol,Italy,http://www.gemeinde.moosinpasseier.bz.it
Ratschings,false,0.46883e2,0.114e2,Thuins - Tunes,Trentino-Alto Adige/Südtirol,Italy,http://www.ratschings.eu
Kronplatz,false,0.4673806e2,0.1196e2,Olang - Valdaora,Trentino-Alto Adige/Südtirol,Italy,
St. Martin in Passeier,false,0.46783e2,0.11233e2,St. Leonhard in Passeier - San Leonardo in Passiria,Trentino-Alto Adige/Südtirol,Italy,http://www.stmp.it
Schnals,false,0.467e2,0.10917e2,Schnals - Senales,Trentino-Alto Adige/Südtirol,Italy,http://www.gemeinde.schnals.bz.it/
Mareo,false,0.467e2,0.11933e2,Marèo - Enneberg - Marebbe,Trentino-Alto Adige/Südtirol,Italy,http://www.comune.marebbe.bz.it
Stilfs,false,0.466e2,0.1055e2,Stilfs - Stelvio,Trentino-Alto Adige/Südtirol,Italy,http://www.gemeinde.stilfs.bz.it/
Ulten,false,0.4655e2,0.10867e2,Ulten - Ultimo,Trentino-Alto Adige/Südtirol,Italy,http://www.gemeinde.ulten.bz.it
Val Gardena,false,0.4656e2,0.1170472e2,Santa Cristina Gherdëina - St. Christina in Gröden - Santa Cristina Valgardena,Trentino-Alto Adige/Südtirol,Italy,
Olang,false,0.46767e2,0.12033e2,Mitterolang - Valdaora di Mezzo,Trentino-Alto Adige/Südtirol,Italy,http://www.gemeinde.olang.bz.it
Ahrntal,false,0.47e2,0.11983e2,Ahrntal - Valle Aurina,Trentino-Alto Adige/Südtirol,Italy,http://www.gemeinde-ahrntal.net
Eisacktal,false,0.4672e2,0.1167e2,Elvas,Trentino-Alto Adige/Südtirol,Italy,http://www.bzgeisacktal.it
Sterzing,false,0.46883e2,0.11433e2,Freienfeld - Campo di Trens,Trentino-Alto Adige/Südtirol,Italy,http://www.sterzing.net
Alleghe,false,0.464073472e2,0.120253222e2,Masarè,Veneto,Italy,
Chies d'Alpago,false,0.46167e2,0.124e2,Chies d'Alpago,Veneto,Italy,http://www.comune.chiesdalpago.bl.it/
Auronzo di Cadore,false,0.4655e2,0.12433e2,Via Giosuè Carducci,Veneto,Italy,http://www.comune.auronzo.bl.it/
Bosco Chiesanuova,false,0.45617e2,0.11033e2,Corbiolo,Veneto,Italy,http://www.comune.boscochiesanuova.vr.it/
Monte Civetta,false,0.4638e2,0.1205333e2,Via Normale / Via Ferrata a Rif. Torrani,Veneto,Italy,
Comelico Superiore,false,0.46583e2,0.12517e2,San Nicolò di Comelico,Veneto,Italy,http://www.comelicosuperiore.info
Cortina d'Ampezzo,false,0.4654028e2,0.1213611e2,Via Antonio Cantore,Veneto,Italy,https://web.archive.org/web/20120410054416/http://www.dolomiti.org/dengl/Cortina/cinfo/index.html
Falcade,false,0.46367e2,0.11867e2,Falcade,Veneto,Italy,http://www.comune.falcade.bl.it
Livinallongo del Col di Lana,false,0.46483e2,0.1195e2,Livinallongo del Col di Lana,Veneto,Italy,
Malcesine,false,0.45767e2,0.10817e2,Malcesine,Veneto,Italy,http://www.comunemalcesine.it/
Marmolada,false,0.4643472e2,0.1185083e2,Capanna Punta Penia,Trentino-Alto Adige/Südtirol,Italy,
Pedavena,false,0.46033e2,0.11883e2,Facen,Veneto,Italy,http://www.feltrino.bl.it/pedavena
Monte Grappa,false,0.4587333e2,0.1179917e2,Via Eroica,Veneto,Italy,
Belluno,false,0.4614028e2,0.1221667e2,Via Carrera,Veneto,Italy,http://www.comune.belluno.it/
Erbezzo,false,0.45633e2,0.11033e2,Bosco Chiesanuova,Veneto,Italy,http://www.baldolessinia.it/erbezzo/
San Pellegrino Pass,false,0.463778e2,0.117683e2,Moena,Trentino-Alto Adige/Südtirol,Italy,
Passo Fedaia,false,0.464535e2,0.11889e2,Rocca Pietore,Veneto,Italy,
Sappada,false,0.46567e2,0.12683e2,Sappada - Plodn,Friuli-Venezia Giulia,Italy,http://www.comune.sappada.ud.it
Recoaro Terme,false,0.457e2,0.11233e2,Recoaro Terme,Veneto,Italy,http://www.comune.recoaroterme.vi.it
Selva di Cadore,false,0.4645e2,0.12033e2,Selva di Cadore,Veneto,Italy,
Tonezza del Cimone,false,0.4585e2,0.1135e2,Tonezza del Cimone,Veneto,Italy,http://www.comune.tonezzadelcimone.vi.it/
Zoldo Alto,false,0.4637528e2,0.1212639e2,Fusine,Veneto,Italy,http://www.comune.zoldoalto.bl.it
Pontebba,false,0.465e2,0.13317e2,Pontebba,Friuli-Venezia Giulia,Italy,http://www.comune.pontebba.ud.it/sito/index.htm
Forni di Sopra,false,0.46417e2,0.12583e2,Forni di Sopra,Friuli-Venezia Giulia,Italy,http://www.fornidisopra.org
Piancavallo,false,0.4608861e2,0.1259556e2,Marsure,Friuli-Venezia Giulia,Italy,
Sella Nevea,false,0.4639056e2,0.1347556e2,Chiusaforte,Friuli-Venezia Giulia,Italy,
Tarvisio,false,0.46505e2,0.1357833e2,Piazza Unità,Friuli-Venezia Giulia,Italy,http://www.comuneditarvisio.com
Monte Zoncolan,false,0.465e2,0.1291667e2,Ovaro,Friuli-Venezia Giulia,Italy,
Ventasso,false,0.44367e2,0.10317e2,Busana,Emilia-Romagna,Italy,http://www.commune.ventasso.re.it
Monte Cimone,false,0.4419389e2,0.1070139e2,Fiumalbo,Emilia-Romagna,Italy,
Lizzano in Belvedere,false,0.44167e2,0.109e2,Villaggio Europa,Emilia-Romagna,Italy,http://www.comune.lizzano.bo.it/
Abetone,false,0.4416278e2,0.1066528e2,Montalecchio,Emilia-Romagna,Italy,http://www.comune.abetone.pt.it/
Cutigliano,false,0.441e2,0.1075e2,Cutigliano,Tuscany,Italy,http://www.comune.cutigliano.pt.it/
Monte Amiata,false,0.429e2,0.11633e2,Strada Provinciale 81 Vetta dell'Amiata,Tuscany,Italy,
Zeri,false,0.4435e2,0.9767e1,Coloretta,Tuscany,Italy,http://www.comune.zeri.ms.it/
Frontone,false,0.43517e2,0.12733e2,Frontone,Marche,Italy,
Sarnano,false,0.43033e2,0.133e2,Sarnano,Marche,Italy,http://www.comune.sarnano.mc.it/
Guarcino,false,0.418e2,0.13317e2,Guarcino,Lazio,Italy,http://www.comune.guarcino.fr.it/
Ussita,false,0.4295e2,0.13133e2,Ussita,Marche,Italy,http://www.ussita.sinp.net
Subiaco,false,0.41933e2,0.131e2,Subiaco,Lazio,Italy,http://www.comune.subiaco.rm.it
Filettino,false,0.41883e2,0.13333e2,Valle Granara,Lazio,Italy,http://www.comunefilettino.it/
Monte Terminillo,false,0.42483e2,0.13e2,Leonessa,Lazio,Italy,
Campo di Giove,false,0.4201111e2,0.1404028e2,Campo di Giove,Abruzzo,Italy,http://www.comunecampodigiove.it
Campo Felice,false,0.4221583e2,0.1344806e2,Rocca di Cambio,Abruzzo,Italy,
Campo Imperatore,false,0.4244194e2,0.1358778e2,L'Aquila,Abruzzo,Italy,
Cappadocia,false,0.420075e2,0.1328083e2,Cappadocia,Abruzzo,Italy,http://www.cappadocia.terremarsicane.it
Ovindoli,false,0.4213806e2,0.1351694e2,Ovindoli,Abruzzo,Italy,http://www.comunediovindoli.it/
Pescasseroli,false,0.418e2,0.13783e2,L'Aquila,Abruzzo,Italy,http://www.pescasseroli.biz/ita/Index.asp
Pietracamela,false,0.42533e2,0.1355e2,Pietracamela,Abruzzo,Italy,
Pescocostanzo,false,0.4188722e2,0.1406639e2,Pescocostanzo,Abruzzo,Italy,http://www.comune.pescocostanzo.aq.it/
Rivisondoli,false,0.4187111e2,0.140675e2,Rivisondoli,Abruzzo,Italy,http://www.comune.rivisondoli.aq.it
Scanno,false,0.4190194e2,0.1388444e2,Scanno,Abruzzo,Italy,http://www.comune.scanno.aq.it
Roccaraso,false,0.4185111e2,0.1407917e2,Roccaraso,Abruzzo,Italy,http://www.comune.roccaraso.aq.it
Tagliacozzo,false,0.4207028e2,0.1325556e2,Viale Aldo Moro,Abruzzo,Italy,http://www.comune.tagliacozzo.aq.it
Prato Selva,false,0.4252389e2,0.1349056e2,Fano Adriano,Abruzzo,Italy,
Pizzoferrato,false,0.41917e2,0.14233e2,Pizzoferrato,Abruzzo,Italy,
Gamberale,false,0.419e2,0.14217e2,Gamberale,Abruzzo,Italy,http://www.comune.gamberale.ch.it/
Campitello Matese,false,0.4146333e2,0.1439417e2,Campitello Matese,Molise,Italy,http://www.campitellomatese.net/
Alto Sangro,false,0.4183032111e2,0.1402316694e2,Roccaraso,Abruzzo,Italy,https://www.roccaraso.net/home
Laceno,false,0.4080833e2,0.1511111e2,Villaggio Laceno,Campania,Italy,http://www.laceno.eu
Abriola,false,0.40517e2,0.15817e2,Abriola,Basilicata,Italy,http://www.comune.abriola.pz.it/
Sasso di Castalda,false,0.40483e2,0.15683e2,Sasso di Castalda,Basilicata,Italy,http://www.comune.sassodicastalda.pz.it/
Spezzano della Sila,false,0.393e2,0.1635e2,Spezzano della Sila,Calabria,Italy,http://spezzanodellasila.asmenet.it/
Petralia Sottana,false,0.378e2,0.14083e2,Petralia Sottana,Sicily,Italy,http://www.comune.petraliasottana.pa.it/
Brezovica ski resort,false,0.4222194e2,0.2100472e2,Brezovica - Brezovicë,Municipality of Štrpce,Kosovo,https://www.brezovica-ski.net
Malbun,false,0.47102e2,0.9608e1,Malbun,,Liechtenstein,http://www.malbun.li/
Santo Stefano in Aspromonte,false,0.38167e2,0.15783e2,Santo Stefano in Aspromonte,Calabria,Italy,
Anykščiai,false,0.55533e2,0.251e2,Draugystės g.,Utena County,Lithuania,
Mount Etna,false,0.37755e2,0.14995e2,Crateri Centrali,Sicily,Italy,
Druskininkai,false,0.54017e2,0.23967e2,Klonio g.,Alytus County,Lithuania,
Ignalina,false,0.5535e2,0.2616667e2,Strigailiškis,Utena County,Lithuania,https://www.ignalina.lt/
Liepkalnis Winter Sports Centre,false,0.5465575e2,0.2530687e2,Vilnius,Vilnius County,Lithuania,https://www.liepkalnis.lt/en/
Durmitor,false,0.4312778e2,0.1903333e2,no trail marking,,Montenegro,
Kožuf,false,0.4121667e2,0.2216667e2,Bohula,Vardar Region,North Macedonia,
Kolašin,false,0.4282361e2,0.195225e2,Trg. Vukmana Krščića,,Montenegro,
Kruševo,false,0.4137e2,0.2124833e2,Тоше Проески,Pelagonia Region,North Macedonia,
Mavrovo,false,0.4165e2,0.20733e2,Mavrovo,Polog Region,North Macedonia,
Nižepole,false,0.4101056e2,0.2124528e2,Nizhepole,Pelagonia Region,North Macedonia,
Popova Šapka,false,0.4201417e2,0.2088e2,Lisec,Polog Region,North Macedonia,
Filefjell,false,0.6115e2,0.825e1,Innlandet,Vang,Norway,
Bjorli,false,0.6225799e2,0.820583e1,Bjorli,Lesja,Norway,
Geilo,false,0.60517e2,0.82e1,Geilo,Hol,Norway,
Hafjell,false,0.6124222e2,0.1044194e2,Sportsvegen,Øyer,Norway,http://www.hafjell.no
Hemsedal,false,0.6090583e2,0.851472e1,Viken,Hemsedal,Norway,http://www.hemsedal.kommune.no
Hovden,false,0.595603e2,0.73567e1,Hovden,Bykle,Norway,
Kongsberg,false,0.5966944e2,0.965167e1,17 mai gata,Kongsberg,Norway,http://www.kongsberg.kommune.no
Målselv,false,0.68975e2,0.1906444e2,Troms og Finnmark,Målselv,Norway,http://www.malselv.kommune.no
Kvitfjell,false,0.6145e2,0.1012e2,Fåvang,Ringebu,Norway,http://www.kvitfjell.no/kvitfjell-en
Meråker,false,0.6343806e2,0.1184944e2,Trøndelag,Meråker,Norway,http://www.meraker.kommune.no
Narvik,false,0.6842056e2,0.1756e2,Nordland,Narvik,Norway,http://www.narvik.kommune.no
Norefjell,false,0.60267e2,0.9483e1,Buskerud,Krødsherad,Norway,
Rauland,false,0.5971631e2,0.798844e1,Totakvegen,Vinje,Norway,
Oppdal,false,0.6257361e2,0.960889e1,Trøndelag,Oppdal,Norway,http://www.oppdal.kommune.no
Sauda Skisenter,false,0.596247e2,0.62453e1,Svandal,Sauda,Norway,
Sirdal,false,0.5886194e2,0.681333e1,Ferjeplasset,Sirdal,Norway,http://www.sirdal.kommune.no
Sjusjøen,false,0.61155e2,0.1069833e2,Sjusjøen,Ringsaker,Norway,
Tromsø,false,0.6968278e2,0.1894278e2,Tromsø,,Norway,http://www.tromso.kommune.no
Stryn Sommerski,false,0.61955e2,0.736e1,Gamle Strynefjellsvegen,Stryn,Norway,http://www.strynsommerski.com/
Trondheim,false,0.6342972e2,0.1039333e2,Trondheim,,Norway,http://www.trondheim.kommune.no/
Trysil,false,0.6131e2,0.12315e2,Trysil,Trysil,Norway,http://www.trysil.kommune.no
Trondheim,false,0.6342972e2,0.1039333e2,Trondheim,,Norway,http://www.trondheim.kommune.no/
Tryvann,false,0.5999722e2,0.1066889e2,Oslo,Oslo,Norway,
Voss,false,0.607025e2,0.642306e1,Vestland,Voss,Norway,http://www.voss.kommune.no
Białka Tatrzańska,false,0.4939472e2,0.20105e2,Białka Tatrzańska,Lesser Poland Voivodeship,Poland,
Bukowina Tatrzańska,false,0.4935e2,0.20117e2,Bukowina Tatrzańska,Lesser Poland Voivodeship,Poland,
Karpacz,false,0.5077833e2,0.1575722e2,Nad Łomnicą,Lower Silesian Voivodeship,Poland,http://www.karpacz.pl
Krynica-Zdrój,false,0.4941167e2,0.20955e2,Józefa Ignacego Kraszewskiego,Lesser Poland Voivodeship,Poland,
Rabka-Zdrój,false,0.4960833e2,0.1996667e2,Aleja Tysiąclecia,Lesser Poland Voivodeship,Poland,http://www.rabka.pl
Sienna,false,0.5026167e2,0.1682222e2,Sienna,Lower Silesian Voivodeship,Poland,
Szczyrk,false,0.4971611e2,0.1902694e2,Deptak nad Żylicą,Silesian Voivodeship,Poland,
Szklarska Poręba,false,0.50833e2,0.15533e2,Osada Górska,Lower Silesian Voivodeship,Poland,
Ustroń,false,0.4971944e2,0.1881194e2,Cieszyn County,Silesian Voivodeship,Poland,
Wisła,false,0.496549139e2,0.188595083e2,Plac Bogumiła Hoffa,Silesian Voivodeship,Poland,https://www.wisla.pl/
Zakopane,false,0.493e2,0.1995e2,Nowotarska,Lesser Poland Voivodeship,Poland,http://www.zakopane.eu
Zawoja,false,0.49667e2,0.19567e2,Zawoja,Lesser Poland Voivodeship,Poland,
Serra da Estrela Ski Resort,false,0.4032361e2,-0.761306e1,Seia,,Portugal,https://www.skiserradaestrela.com/
Semenic,false,0.451791589e2,0.220613045e2,Văliug,,Romania,http://www.skiresorts.ro/index.php?pn=show_resort&res=31&lang=eng
Cârlibaba,false,0.47583e2,0.25133e2,Cârlibaba Nouă,,Romania,
Câmpulung Moldovenesc,false,0.4753083e2,0.2555139e2,Câmpulung Moldovenesc,,Romania,http://www.campulungmoldovenesc.ro
Gura Humorului,false,0.4755389e2,0.2588917e2,Piața Republicii,,Romania,http://www.primariagh.ro/
Pojorâta,false,0.47517e2,0.2545e2,Pojorâta,,Romania,
Moneasa,false,0.4645e2,0.2225e2,Rănușa,,Romania,https://primariamoneasa.ro
Vatra Dornei,false,0.4734611e2,0.2535944e2,Vatra Dornei,,Romania,http://www.vatra-dornei.ro/
Cavnic,false,0.4766083e2,0.2387778e2,DJ109F,,Romania,https://cavnic.ro
Borșa,false,0.4765528e2,0.2466306e2,Maramureș,,Romania,http://www.primariaborsamm.ro
Baia Mare,false,0.4765667e2,0.2357194e2,Baia Mare,,Romania,http://www.baiamare.ro/
Ocna Șugatag,false,0.47783e2,0.23933e2,Ocna Șugatag,,Romania,http://www.primariaocnasugatag.ro
Izvoare,false,0.4415e2,0.233e2,Izvoare,,Romania,
Durău,false,0.4699808e2,0.2592164e2,Ceahlău,,Romania,
Piatra Neamț,false,0.469275e2,0.2637083e2,Piatra Neamț,,Romania,http://www.primariapn.ro
Slănic-Moldova,false,0.4620694e2,0.2643056e2,Strada Mihalache Spiridon,,Romania,https://primariaslanicmoldova.ro/
Soveja,false,0.46e2,0.2665e2,Dragosloveni,Soveja,Romania,
Azuga,false,0.45445e2,0.2555528e2,Strada Independenței,,Romania,http://www.primariaazuga.ro
Bușteni,false,0.4541167e2,0.2553722e2,Strada Prahovei,,Romania,http://www.orasul-busteni.ro
Cheia,false,0.4545472e2,0.2593667e2,Cheia,Măneciu,Romania,
Rucăr,false,0.453875e2,0.2517083e2,Rucăr,,Romania,https://www.primariarucar.ro/
Băile Olănești,false,0.452e2,0.24233e2,Băile Olănești,,Romania,https://www.primariabaileolanesti.ro
Sinaia,false,0.4535e2,0.2555139e2,Calea Prahovei,,Romania,http://www.primaria-sinaia.ro/
Băile Govora,false,0.4508e2,0.2417972e2,Prajila,,Romania,https://www.primaria-baile-govora.ro
Ocnele Mari,false,0.45083e2,0.24317e2,Gura Suhașului,,Romania,http://www.ocne.ro
Călimănești,false,0.4523917e2,0.2434333e2,Strada Aurel Vlaicu,,Romania,http://www.primaria-calimanesti.ro
Ponoarele,false,0.44967e2,0.22783e2,Gărdăneasa,,Romania,
Rânca,false,0.45291337e2,0.23688927e2,Baia de Fier,,Romania,
Voineasa,false,0.44283e2,0.24133e2,Olt,Voineasa,Romania,
Vidra Lake,false,0.4543056e2,0.2373333e2,Vâlcea,Voineasa,Romania,
Albac,false,0.4645e2,0.22967e2,Albac,,Romania,https://www.primariaalbac.ro/
Arieșeni,false,0.46483e2,0.22767e2,Păntești,,Romania,https://comuna-arieseni.ro
Băișoara,false,0.4657556e2,0.234675e2,Băișoara,,Romania,https://www.primariabaisoara.ro/
Bâlea Lake,false,0.45602e2,0.24617e2,Cârțișoara,,Romania,
Bran,false,0.4551139e2,0.2536417e2,Bran,,Romania,http://www.primariabran.ro
Geoagiu,false,0.4592e2,0.232e2,Calea Romanilor,,Romania,http://www.geoagiu.ro/
Miercurea Ciuc,false,0.4635944e2,0.2580167e2,Miercurea Ciuc,,Romania,http://www.miercureaciuc.ro
Voșlăbeni,false,0.4665e2,0.25633e2,Voșlăbeni,,Romania,https://voslobeni.ro/
Păltiniș,false,0.4568278e2,0.2398361e2,Rășinari,,Romania,http://www.sibiu.ro/turism/en/paltinis.htm
Predeal,false,0.4550444e2,0.2557833e2,Strada Eroilor,Zona Metropolitană Brașov,Romania,http://primaria-predeal.ro
Poiana Brașov,false,0.4559722e2,0.2555194e2,Brasov,Zona Metropolitană Brașov,Romania,http://www.poianabrasov.com
Predeal,false,0.4550444e2,0.2557833e2,Strada Eroilor,Zona Metropolitană Brașov,Romania,http://primaria-predeal.ro
Sângeorz-Băi,false,0.4737e2,0.2468e2,Strada Carpaților,,Romania,https://www.singeorzbai.com/
Sovata,false,0.4659611e2,0.2507444e2,Strada Trandafirilor,,Romania,https://primariasovata.ro
Tiha Bârgăului,false,0.472333e2,0.2475e2,Prundu Bârgăului,,Romania,https://primariatihabargaului.ro
Straja,false,0.453207e2,0.232369e2,Lupeni,,Romania,
Dombay,false,0.433e2,0.41633e2,Dombay,Karachay-Cherkessia,Russia,
Mount Elbrus,false,0.43355e2,0.4243917e2,взлёт,Kabardino-Balkaria,Russia,
Rosa Khutor Alpine Resort,false,0.43646e2,0.40332e2,Ozernaya,Krasnodar Krai,Russia,http://en.rosaski.com/
Krasnaya Polyana,false,0.4367861e2,0.4020528e2,Zapovednaya Street,Krasnodar Krai,Russia,
Tsey,false,0.42767e2,0.43883e2,Alagirsky District,Republic of North Ossetia – Alania,Russia,
Toksovo,false,0.6015556e2,0.30525e2,Речная улица,Leningrad oblast,Russia,http://toksovo-lo.ru/
Korobitsyno,false,0.60517e2,0.29717e2,Коробицыно,Leningrad oblast,Russia,
Kirovsk,false,0.67617e2,0.3365e2,Kirovsk Urban Okrug,Murmansk Oblast,Russia,https://kirovsk.ru/
Korobitsyno,false,0.60517e2,0.29717e2,Коробицыно,Leningrad oblast,Russia,
Panovo,false,0.52983e2,0.82133e2,Panovo,Altai Krai,Russia,
Abzakovo,false,0.5382861e2,0.5859694e2,Abzakovo,Bashkortostan,Russia,
Lake Bannoye,false,0.5359667e2,0.5862972e2,Abzelilovsky District,Bashkortostan,Russia,
Adzhigardak,false,0.55e2,0.57265e2,улица Войкова,Chelyabinsk Oblast,Russia,
Minyar,false,0.55067e2,0.5755e2,улица Ленина,Chelyabinsk Oblast,Russia,http://minyar-city.ru/
Gubakha,false,0.5887056e2,0.5759333e2,Губахинский муниципальный округ,Perm Krai,Russia,
Stara Planina ski resort,false,0.4336944e2,0.2260889e2,Knjazevac Municipality,Central Serbia,Serbia,http://www.skijalistasrbije.rs/sr/o-centru-stara-planina
Crni Vrh,false,0.4413056e2,0.2196417e2,Zagubica Municipality,Central Serbia,Serbia,
Suva Planina,false,0.4318028e2,0.2217611e2,Gadzin Han Municipality,Central Serbia,Serbia,
Brezovica ski resort,false,0.4222194e2,0.2100472e2,Brezovica - Brezovicë,Municipality of Štrpce,Kosovo,https://www.brezovica-ski.net
Goč,false,0.4353639e2,0.2084556e2,Vrnjacka Banja Municipality,Central Serbia,Serbia,
Divčibare,false,0.4410694e2,0.1999167e2,Дивчибаре,Central Serbia,Serbia,
Golija,false,0.4333778e2,0.2027667e2,Ivanjica Municipality,Central Serbia,Serbia,
Kopaonik ski resort,false,0.4326917e2,0.208225e2,Raska Municipality,Central Serbia,Kosovo,https://www.eng.infokop.net
Mokra Gora,false,0.43792478e2,0.19506933e2,Uzice,Central Serbia,Serbia,
Tara,false,0.4384833e2,0.1945944e2,Uzice,Central Serbia,Serbia,
Tornik ski resort,false,0.4365472e2,0.1963917e2,Cajetina Municipality,Central Serbia,Serbia,http://www.skijalistasrbije.rs/sr/o-centru-tornik-zlatibor
Zlatar,false,0.4340889e2,0.197925e2,Prijepolje Municipality,Central Serbia,Serbia,
Besna Kobila,false,0.4252944e2,0.2223056e2,442,Central Serbia,Serbia,
Štrbské Pleso,false,0.49117e2,0.20067e2,Štrba,Region of Prešov,Slovakia,
Starý Smokovec,false,0.491417e2,0.20225e2,Penzión Tatrasport Zampa,Region of Prešov,Slovakia,
Tatranská Lomnica,false,0.49167e2,0.20283e2,Cesta slobody,Region of Prešov,Slovakia,
Jasná,false,0.48971654e2,0.19584846e2,Demänovská Dolina,Region of Žilina,Slovakia,https://www.jasna.sk/en/
Ždiar,false,0.4927083e2,0.2026528e2,Ždiar,Region of Prešov,Slovakia,
Mýto pod Ďumbierom,false,0.4885e2,0.19633e2,Mýto pod Ďumbierom,Region of Banská Bystrica,Slovakia,
Vrátna dolina,false,0.4922722e2,0.1903333e2,Terchová,Region of Žilina,Slovakia,
Oravská Lesná,false,0.4936889e2,0.1918361e2,Oravská Lesná,Region of Žilina,Slovakia,
Cerkno Ski Resort,false,0.461556e2,0.140491e2,Gorenji Novaki,,Slovenia,http://www.ski-cerkno.com/?lang=4/
Králiky,false,0.48733e2,0.19033e2,Králiky,Region of Banská Bystrica,Slovakia,
Golte Ski Resort,false,0.46356e2,0.149316e2,Radegunda,,Slovenia,http://www.golte.si/cms/en/index.php/winter/ski-centre-golte/
Javornik Ski Resort,false,0.459017e2,0.140815e2,Lome,,Slovenia,http://www.ski-javornik.si/index.php?lang=en/
Kanin-Sella Nevea Ski Resort,false,0.463376e2,0.135525e2,Ledina,,Slovenia,https://web.archive.org/web/20111005215937/http://www.kanin.si/index.php?lng=en%2F
Kobla Ski Resort,false,0.462674e2,0.139587e2,Bohinjska Bistrica,Bohinj,Slovenia,http://www.bohinj.si/kobla/en/naprave.html/
Kope–Ribnica Pohorje Ski Resort,false,0.465029e2,0.152111e2,Mislinja,,Slovenia,http://www.pohorje.org/en/kope-ribnisko-pohorje-winter/ski-resort-kope-ribnisko-pohorje/
Kranjska Gora Ski Resort,false,0.46485e2,0.13779e2,Kranjska Gora,,Slovenia,http://www.kr-gora.si/eng/winter/
Krvavec Ski Resort,false,0.463005e2,0.145349e2,Cerklje na Gorenjskem,,Slovenia,http://www.rtc-krvavec.si/en/winter/
Maribor Pohorje Ski Resort,false,0.46534e2,0.156e2,Maribor,,Slovenia,http://visitpohorje.si/en/
Rogla Ski Resort,false,0.464514e2,0.153287e2,Rogla,,Slovenia,http://www.rogla.eu/en/winter/
Soriška Planina Ski Resort,false,0.462402e2,0.140081e2,Litostrojska koča,,Slovenia,http://www.soriska-planina.si/index.php?module=strani/
Stari Vrh Ski Resort,false,0.461832e2,0.141922e2,Selca,,Slovenia,http://www.starivrh.si/slo/vstopna/
Trije Kralji Ski Resort,false,0.464382e2,0.154598e2,929,,Slovenia,http://www.jakec-sp.si/Default.asp?IDM=0/
Velika Planina Ski Resort,false,0.463045e2,0.146093e2,Kamniška Bistrica,Upravna Enota Kamnik,Slovenia,http://www.velikaplanina.si/What-to-do-winter/Skiing/
Vogel Ski Resort,false,0.462756e2,0.138353e2,Ukanc,Bohinj,Slovenia,http://www.vogel.si/index-en.php/
Vallter 2000,false,0.4242694e2,0.2265e1,Setcases,Catalonia,Spain,https://www.vallter.cat/en/
Vall de Núria,false,0.424e2,0.215e1,Queralbs,Catalonia,Spain,
Aransa,false,0.4242e2,0.164e1,Lles de Cerdanya,Catalonia,Spain,http://www.aransaski.cat
Guils Fontanera,false,0.4246e2,0.184e1,Guils de Cerdanya,Catalonia,Spain,http://www.guils.com/
Alp 2500,false,0.42329375e2,0.1914024e1,Alp,Catalonia,Spain,http://www.lamolina-masella.cat/en/
Lles,false,0.4243111e2,0.166806e1,Lles de Cerdanya,Catalonia,Spain,http://www.lles.net/estacio/lles.html
Port Ainé,false,0.4242833e2,0.121194e1,Rialp,Catalonia,Spain,http://www.granpallars.com/estacio_ficha_tecnica.php?id=port_aine
Port del Comte,false,0.4217278e2,0.156194e1,la Coma i la Pedra,Catalonia,Spain,http://www.portdelcomte.net
Tavascan Pleta del Prat,false,0.4267861e2,0.121944e1,Lladorre,Catalonia,Spain,http://www.tavascan.net
Tuixent – la Vansa,false,0.4222278e2,0.153833e1,Josa i Tuixén,Catalonia,Spain,http://www.tuixent-lavansa.com/
Espot Esquí,false,0.4255056e2,0.108083e1,Espot,Catalonia,Spain,https://www.espotesqui.cat/en/
Baqueira-Beret,false,0.4269917e2,0.94667e0,C-142-B,Catalonia,Spain,http://www.baqueira.es
Boí Taüll Resort,false,0.4247778e2,0.87083e0,la Vall de Boí,Catalonia,Spain,http://www.boitaullresort.com
Estella-Lizarra,false,0.4266889e2,-0.203083e1,Calle Fray Diego de Estella,Navarre,Spain,
Cerler,false,0.4259333e2,0.53833e0,Cerler,Aragon,Spain,http://www.cerler.com
Panticosa-Los Lagos,false,0.42702989e2,-0.274594e0,Panticosa,Aragon,Spain,http://www.panticosa-loslagos.com
Formigal Ski Resort,false,0.42775e2,-0.372e0,Sallent de Gállego,Aragon,Spain,http://www.formigal.com
Astún,false,0.4280972e2,-0.50611e0,Pista de La Raca,Aragon,Spain,http://www.astun.com
Candanchú,false,0.4278806e2,-0.52778e0,Aísa,Aragon,Spain,http://www.candanchu.com
